Decoy,HostName,Failure Rate,New Flows,Failed Decoys
141.217.0.183,*.wayne.edu,1,0,18
141.211.4.127,healthyminds.miserver.it.umich.edu,1,0,18
141.217.0.156,*.wayne.edu,1,0,18
141.209.20.166,Expressway-E-3.cmich.edu,1,0,18
141.211.3.46,www.dsc.umich.edu,1,0,18
204.38.89.154,ps.laingsburg.k12.mi.us,1,0,18
64.113.59.77,www.tenfore.net,1,0,18
141.211.160.127,software.its.umich.edu,1,0,18
141.211.33.83,ciditrain.isr.umich.edu,1,0,18
141.213.11.46,x3313c.eecs.umich.edu,1,0,18
141.219.171.153,krogel-vpn.sabu.mtu.edu,1,0,18
141.218.158.131,support.eup.wmich.edu,1,0,18
153.106.200.45,www.calvin.edu,1,0,18
141.193.177.218,www.qa1.io,1,0,18
141.211.7.160,*.dsc.umich.edu,1,0,18
206.57.232.232,mbg.huronschools.org,1,0,18
153.106.200.182,www.calvin.edu,1,0,18
198.110.199.70,internal.nmu.edu,1,0,18
153.106.200.160,www.calvin.edu,1,0,18
141.211.3.42,www.dsc.umich.edu,1,0,18
204.38.89.192,ps-training.sresd.org,1,0,18
141.193.178.235,waf19.krauzo.pl,1,0,18
141.214.159.164,ravpn2.med.umich.edu,1,0,18
141.218.143.20,*.cs.wmich.edu,1,0,18
141.214.252.34,datadirect.mpog.org,1,0,18
141.217.24.30,VISC1.myqnapcloud.com,1,0,18
141.211.5.101,*.studentlife.umich.edu,1,0,18
173.225.184.132,sb2.demmaps.org,1,0,18
141.212.113.69,dbseer.org,1,0,18
141.211.4.215,whereigoapp.org,1,0,18
141.211.79.148,www2.bus.umich.edu,1,0,18
141.211.29.109,perfsonar-sphrack-macc.umnet.umich.edu,1,0,18
141.211.28.87,www.dsc.umich.edu,1,0,18
148.61.6.121,intranet.gvsu.edu,1,0,18
141.215.16.4,www.wizard.umd.umich.edu,1,0,18
173.225.177.222,www.mediag.com,1,0,18
141.212.114.32,armweb.eecs.umich.edu,1,0,18
153.106.195.29,iot.cs.calvin.edu,1,0,18
141.213.154.84,fw-dent.umnet.umich.edu,1,0,18
141.217.0.177,*.wayne.edu,1,0,18
141.193.177.114,www.ripleys.com,1,0,18
141.211.217.71,kb.lsa.umich.edu,1,0,18
141.211.182.250,ccg.lsi.umich.edu,1,0,18
141.211.186.147,mptcq.sites.uofmhosting.net,1,0,18
207.72.6.57,www.altarum.org,1,0,18
35.9.51.48,recycle.msu.edu,1,0,18
198.110.48.193,*.muskegonisd.org,1,0,18
141.212.113.214,web.eecs.umich.edu,1,0,18
141.193.177.124,tst.mijnzekurzorg.nl,1,0,18
141.217.198.48,learningspace.med.wayne.edu,1,0,18
141.193.177.236,orleanstower.com,1,0,18
141.211.194.30,cgs.fo.umich.edu,1,0,18
198.110.206.44,mail2.nmu.edu,1,0,18
207.74.55.113,visit.muskegonsheriff.com,1,0,18
173.225.177.225,www.mediag.com,1,0,18
141.193.178.223,waf14.krauzo.pl,1,0,18
141.214.2.107,roadmap.med.umich.edu,1,0,18
141.212.113.155,spqr.eecs.umich.edu,1,0,18
141.214.9.172,weblogin.med.umich.edu,1,0,18
164.76.158.222,libintra.emich.edu,1,0,18
141.211.186.135,www.uofmhosting.net,1,0,18
141.214.120.141,client-seqcore.brcf.med.umich.edu,1,0,18
69.58.32.253,www.swmitech.org,1,0,18
198.111.152.225,www.ccresa.org,1,0,18
141.211.184.32,www.si.umich.edu,1,0,18
198.110.48.206,www.muskegonisd.org,1,0,18
164.76.158.176,www.emich.edu,1,0,18
141.211.229.175,shib-sp-test.www.umich.edu,1,0,18
161.57.100.1,vpnext.ferris.edu,1,0,18
141.193.178.106,ms-aicc-val.healthsafetyinstitute.com,1,0,18
141.211.229.101,idp-mcomm-dev.dsc.umich.edu,1,0,18
141.214.9.165,openclinica-test.med.umich.edu,1,0,18
141.193.178.199,laligatest.denario.es,1,0,18
198.245.194.108,ee01.whitecloud.net,1,0,18
141.214.9.151,redcapdev.med.umich.edu,1,0,18
141.211.3.56,www.dsc.umich.edu,1,0,18
141.211.4.121,www.studentlife.umich.edu,1,0,18
136.228.56.138,www.glcomets.net,1,0,17
141.211.159.201,mitools.dent.umich.edu,1,0,17
141.211.3.78,www.dsc.umich.edu,1,0,17
204.38.88.154,ps.ovidelsie.org,1,0,17
173.225.184.146,cp1.managedway.com,1,0,17
141.219.65.45,sat6test.it.mtu.edu,1,0,17
141.217.0.199,www.wayne.edu,1,0,17
141.211.55.6,gvt.sph.umich.edu,1,0,17
141.217.156.6,vpn.wayne.edu,1,0,17
153.106.169.12,calvin.edu,1,0,17
141.211.55.46,phab.sph.umich.edu,1,0,17
173.225.177.120,www.pbsworks.co.kr,1,0,17
198.108.218.99,history.tadl.org,1,0,17
141.219.84.61,portal1-geo.sabu.mtu.edu,1,0,17
141.211.79.146,michross-alpha.bus.umich.edu,1,0,17
198.111.214.22,sisd-tc-lspolicy2a.sisd.cc,1,0,17
141.213.3.74,birds.eecs.umich.edu,1,0,17
136.228.38.44,ps.webbervilleschools.org,1,0,17
198.109.24.40,www.udmercy.edu,1,0,17
164.76.7.54,www.emich.edu,1,0,17
141.214.159.65,ravpn.med.umich.edu,1,0,17
141.193.177.225,chatovertake-at.ota.chatbot.vgz.nl,1,0,17
173.225.189.142,autoknowledge.net,1,0,17
173.225.177.194,www.mediag.com,1,0,17
141.210.164.135,www.oakland.edu,1,0,17
141.211.3.7,*.dsc.umich.edu,1,0,17
141.211.54.181,shibboleth.umich.edu,1,0,17
141.211.94.208,www2.bus.umich.edu,1,0,17
206.57.162.50,micollab.fowlervilleschools.org,1,0,17
141.193.178.229,www.rwqa.net,1,0,17
66.202.198.77,bnssb04.davenport.edu,1,0,17
198.108.221.111,powerschool.cma.edu,1,0,17
198.110.57.6,lightspeed.ravennaschools.org,1,0,17
207.73.7.26,vpn.norcocmh.org,1,0,17
207.73.128.2,voffice2.wccnet.edu,1,0,17
66.202.198.69,www.davenport.edu,1,0,17
141.209.28.76,www.techops.cmich.edu,1,0,17
141.214.24.161,whoville.chcr.med.umich.edu,1,0,17
198.111.152.227,mibabyandus.com,1,0,17
69.58.58.130,www.vbisd.org,1,0,17
141.212.115.76,autograder.io,1,0,17
141.214.4.19,upload.kpmp.org,1,0,17
198.110.48.190,*.muskegonisd.org,1,0,17
141.217.0.166,www.wayne.edu,1,0,17
136.228.38.4,www.inghamisd.org,1,0,17
141.211.4.181,missionstrong.org,1,0,17
141.211.186.146,web56test.sites.uofmhosting.net,1,0,17
141.211.7.174,weblogin-dev.dsc.umich.edu,1,0,17
207.73.184.13,mail.gbcs.org,1,0,17
141.193.178.221,waf12.krauzo.pl,1,0,17
192.153.163.79,www.mcc.edu,1,0,17
141.193.178.243,www.revenuewell.com,1,0,17
141.214.199.107,apigw-tst.it.umich.edu,1,0,17
164.76.158.8,list.emich.edu,1,0,17
141.209.15.49,car54.cmich.edu,1,0,17
207.74.89.103,ps.shepherdschools.net,1,0,17
141.211.3.81,www.dsc.umich.edu,1,0,17
207.75.161.12,catalog.tln.lib.mi.us,1,0,17
198.109.227.133,sapspschool.mc-isd.org,1,0,17
153.106.200.175,www.calvin.edu,1,0,17
141.214.120.22,mothur.org,1,0,17
141.218.1.78,homepages.wmich.edu,1,0,17
198.110.200.65,franklin.nmu.edu,1,0,17
141.211.217.49,scheduling.music.umich.edu,1,0,17
141.211.28.136,weblogin-test.itcs.umich.edu,1,0,17
136.228.45.212,www.manistee.org,1,0,17
141.193.177.170,promotion.mohegansun.com,1,0,17
141.214.120.17,boylelab.med.umich.edu,1,0,17
141.211.4.23,miworkspace-apps.it.umich.edu,1,0,17
141.214.172.192,intmedcmeregister.org,1,0,17
204.38.89.153,ps.durand.k12.mi.us,1,0,17
142.54.11.195,pbx.bscs.mercury.net,1,0,17
207.190.161.40,www.adrian.k12.mi.us,1,0,17
141.212.110.51,zidane.eecs.umich.edu,1,0,17
141.212.113.216,vision.eecs.umich.edu,1,0,17
141.217.0.99,www.prod.wayne.edu,1,0,17
153.106.200.183,www.calvin.edu,1,0,17
153.106.200.20,analytics.calvin.edu,1,0,17
141.216.10.3,*.umflint.edu,1,0,17
141.211.94.175,michross-alpha.bus.umich.edu,1,0,17
141.219.171.155,krogel-linux.sabu.mtu.edu,1,0,17
141.211.186.144,alumni.sites.uofmhosting.net,1,0,17
204.39.94.29,dearbornschools.org,1,0,17
141.212.115.207,maverick.eecs.umich.edu,1,0,17
141.214.172.254,www.mihealthyway.org,1,0,17
192.41.231.207,op.aglt2.org,1,0,17
141.193.177.145,www.ecellularconnection.com,1,0,17
136.228.36.51,www.tbaisd.org,1,0,17
141.213.3.46,bigdata1.eecs.umich.edu,1,0,17
141.217.1.240,access.ad.wayne.edu,1,0,17
66.202.198.90,www.davenport.edu,1,0,17
141.212.115.132,eecs312.eecs.umich.edu,1,0,17
192.41.231.45,psumvm01.aglt2.org,1,0,17
141.211.3.36,www.dsc.umich.edu,1,0,17
198.111.57.99,*.macomb.edu,1,0,17
141.211.54.235,www.umich.edu,1,0,17
35.8.12.170,webhosting4.itservices.msu.edu,1,0,17
141.211.217.206,aadt-estimate.umtri.umich.edu,1,0,17
153.106.116.7,atlas.cs.calvin.edu,1,0,17
141.214.11.48,webschedulerqa.med.umich.edu,1,0,17
207.74.195.200,luna.collegeforcreativestudies.edu,1,0,17
141.212.115.162,autograder.io,1,0,17
141.214.174.69,btm.med.umich.edu,1,0,17
141.211.7.153,www.dsc.umich.edu,1,0,17
141.211.3.70,www.dsc.umich.edu,1,0,17
141.211.3.40,mgis.med.umich.edu,1,0,17
141.211.3.31,www.dsc.umich.edu,1,0,17
198.109.227.18,www.glenoaks.edu,1,0,17
141.211.7.202,weblogin-test.itcs.umich.edu,1,0,17
141.211.182.100,www.lsi.umich.edu,1,0,17
198.111.152.219,michiganpreschool.org,1,0,17
66.202.198.82,ssomanager.davenport.edu,1,0,17
207.74.195.43,mail.collegeforcreativestudies.edu,1,0,17
136.228.36.63,www.tbaisd.k12.mi.us,1,0,17
141.193.178.250,s178250.cudadps.com,1,0,17
141.217.20.40,digital.library.wayne.edu,1,0,17
198.140.228.80,www.midmichigan.net,1,0,17
141.219.106.96,vpn-mgmt.it.mtu.edu,1,0,17
141.211.4.206,myginutrition.com,1,0,17
141.211.3.4,*.dsc.umich.edu,1,0,17
192.153.163.73,www.mcc.edu,1,0,17
141.219.60.80,sys.bio.mtu.edu,1,0,17
173.225.177.223,www.mediag.com,1,0,17
136.228.36.129,www.tcaps.net,1,0,17
141.212.113.97,wiki2.eecs.umich.edu,1,0,17
173.225.177.153,www.altairhyperworks.com.cn,1,0,17
141.193.177.164,www.techcu.com,1,0,17
198.111.152.210,www.edzone.net,1,0,17
141.193.179.100,dev.vcm.com,1,0,17
141.213.3.182,bookalive.io,1,0,17
141.214.2.47,lifegoalstest.med.umich.edu,1,0,17
204.38.89.104,ps.corunna.k12.mi.us,1,0,17
141.211.217.218,askbrida.org,1,0,17
198.108.199.45,www.nmc.edu,1,0,17
141.211.7.164,ath.umich.edu,1,0,17
141.211.217.55,homefrontstrong.org,1,0,17
141.217.156.3,vpn.med.wayne.edu,1,0,17
141.193.178.191,ssicatest.ssica.com,1,0,17
198.109.24.82,www.udmercy.edu,1,0,17
141.214.9.179,d-idm.med.umich.edu,1,0,17
66.219.112.4,www.gms.cgresd.net,1,0,17
173.225.191.165,aeroembedded.com,1,0,17
141.211.21.157,weblogin.umich.edu,1,0,17
141.193.178.214,waf5.krauzo.pl,1,0,17
173.225.184.214,managedway.com,1,0,17
204.39.195.30,www.rgw-msu.osris.org,1,0,17
141.211.32.18,blue.sca.isr.umich.edu,1,0,17
66.219.123.67,ps.renaissancepsa.com,1,0,17
141.211.4.219,ai-data.miserver.it.umich.edu,1,0,17
136.228.45.211,www.manistee.org,1,0,17
141.212.104.194,wiki.eecs.umich.edu,1,0,17
198.109.24.20,www.udmercy.edu,1,0,17
136.228.36.57,www.tbaisd.k12.mi.us,1,0,17
153.106.195.22,graylog.cs.calvin.edu,1,0,16
141.211.3.49,www.dsc.umich.edu,1,0,16
173.225.189.141,autoknowledge.net,1,0,16
136.228.39.25,www.elps.us,1,0,16
198.109.240.128,www.psdowagiac.berrienresa.org,1,0,16
141.211.226.248,snootles.dsc.umich.edu,1,0,16
141.219.64.200,clearpass02.tc.mtu.edu,1,0,16
198.110.200.225,mynmu.nmu.edu,1,0,16
141.215.68.45,degreeaudit.umd.umich.edu,1,0,16
198.245.194.230,www.ncresa.org,1,0,16
198.110.206.16,educat.nmu.edu,1,0,16
141.211.4.214,www.mbandmember.com,1,0,16
207.73.213.115,ps.wlps.net,1,0,16
136.228.36.60,www.tbaisd.k12.mi.us,1,0,16
141.217.156.2,vpn.wayne.edu,1,0,16
141.217.0.161,waynegeist.ad.wayne.edu,1,0,16
163.253.36.232,www.deepfield.net,1,0,16
198.108.220.112,copesd.org,1,0,16
207.75.164.123,service1.internet2.edu,1,0,16
198.111.152.211,www.1800earlyon.org,1,0,16
141.193.178.218,waf9.krauzo.pl,1,0,16
136.228.56.133,www.glcomets.net,1,0,16
141.217.1.180,www.apps.wayne.edu,1,0,16
141.211.61.94,prep.math.lsa.umich.edu,1,0,16
141.211.32.89,totscore.isr.umich.edu,1,0,16
141.211.4.244,whe02-failover.lsa.umich.edu,1,0,16
141.193.178.183,gateway.credpay.com.br,1,0,16
141.211.4.221,repo.miserver.it.umich.edu,1,0,16
198.111.214.21,sisd-tc-lspolicy1a.sisd.cc,1,0,16
173.225.188.169,www.addvantagetech.com,1,0,16
141.211.235.14,www.police.umich.edu,1,0,16
66.202.198.75,bnssb02.davenport.edu,1,0,16
141.217.0.150,*.cc.wayne.edu,1,0,16
141.211.217.164,alertus.umflint.edu,1,0,16
207.73.217.14,msu-elk.osris.org,1,0,16
141.215.60.34,lamp.cob.umd.umich.edu,1,0,16
136.228.54.5,www.geneseeisd.org,1,0,16
198.110.48.182,*.muskegonisd.org,1,0,16
207.190.191.122,lisd-ucm1-ms.lisd.us,1,0,16
141.218.21.72,WFTS0.wmupd.wmich.edu,1,0,16
136.228.45.220,www.manistee.org,1,0,16
153.106.194.70,borg-head2.calvin.edu,1,0,16
141.193.177.220,tnm.jcoffey.co.uk,1,0,16
64.49.123.208,www.egrps.org,1,0,16
141.214.9.163,openclinica-st.med.umich.edu,1,0,16
141.193.177.215,nvmonlinebieden.acc.nvm.nl,1,0,16
136.228.45.214,www.manistee.org,1,0,16
153.106.253.84,pdcbook.calvin.edu,1,0,16
141.212.113.162,sabine.eecs.umich.edu,1,0,16
142.54.12.19,mcesa-tc-lsfilter1a.mcesa.k12.mi.us,1,0,16
141.211.94.207,www2-uat.bus.umich.edu,1,0,16
141.214.2.60,bfxgateway.med.umich.edu,1,0,16
141.212.113.117,emoncms.lab11.eecs.umich.edu,1,0,16
141.209.164.49,galaxy.phy.cmich.edu,1,0,16
207.75.208.142,www.eupschools.org,1,0,16
141.193.178.224,www.rwqa.net,1,0,16
141.211.217.254,dev.mdcreporting.org,1,0,16
198.111.164.132,www.farmlib.org,1,0,16
141.211.218.125,access.activestep.org,1,0,16
198.109.24.222,www.udmercy.edu,1,0,16
141.211.7.150,www-personal.umich.edu,1,0,16
161.57.100.6,vpnext.ferris.edu,1,0,16
141.211.4.250,ath-dev.miserver.it.umich.edu,1,0,16
198.108.174.55,www.pacs.wmcc.org,1,0,16
198.110.194.34,www-library3.nmu.edu,1,0,16
141.211.94.176,michross-uat.bus.umich.edu,1,0,16
198.108.148.38,www.med.wmich.edu,1,0,16
204.38.39.132,www.sisd-vpn-01.sisd.cc,1,0,16
141.193.177.143,www.mooreheadcomm.com,1,0,16
141.211.3.45,www.dsc.umich.edu,1,0,16
141.211.3.14,www.dsc.umich.edu,1,0,16
163.253.36.236,www.deepfield.net,1,0,16
35.9.71.125,www.aglt2.org,1,0,16
141.211.217.183,smtd-dev2.miserver.it.umich.edu,1,0,16
141.193.178.122,lqconnect.lqgroup.org.uk,1,0,16
50.227.122.254,vpn.monroemi.org,1,0,16
141.214.120.67,michr-demo01.med.umich.edu,1,0,16
198.109.219.253,www.ezproxy.myjdl.com,1,0,16
141.211.229.18,idp-mcomm-qa.dsc.umich.edu,1,0,16
141.211.94.206,www2-dev.bus.umich.edu,1,0,16
141.214.65.163,velos.med.umich.edu,1,0,16
141.193.177.132,acc.mijnzekurzorg.nl,1,0,16
141.193.177.150,jira.olympia.nl,1,0,16
141.211.4.154,visiting-scholars.lsa.umich.edu,1,0,16
141.209.175.12,www.se.cmich.edu,1,0,16
141.193.177.133,acc.mijnzorgzaam.nl,1,0,16
208.68.25.129,www.remc1.net,1,0,16
198.110.194.23,vtestvm.nmu.edu,1,0,16
198.110.48.180,*.muskegonisd.org,1,0,16
192.41.231.43,psumvm03.aglt2.org,1,0,16
141.211.229.139,shibboleth.umich.edu,1,0,16
141.213.14.217,cone.eecs.umich.edu,1,0,16
69.58.58.190,www.vbisd.org,1,0,16
141.213.3.41,bigdata1.eecs.umich.edu,1,0,16
198.110.194.27,lib.nmu.edu,1,0,16
141.214.120.66,medstudentauxiliary.umms.med.umich.edu,1,0,16
207.190.183.71,www.tps.k12.mi.us,1,0,16
136.228.45.237,www.manistee.org,1,0,16
141.211.3.73,www.dsc.umich.edu,1,0,16
141.211.3.68,www.dsc.umich.edu,1,0,16
192.138.137.139,www.kettering.edu,1,0,16
198.111.176.178,onward.wccnet.edu,1,0,16
207.75.164.43,webdev8.internet2.edu,1,0,16
141.211.28.218,researchid.it.umich.edu,1,0,16
192.108.188.248,projectlog.kbs.msu.edu,1,0,16
173.225.177.195,www.atwaterbeer.com,1,0,16
141.219.81.76,sfw.aerospace.mtu.edu,1,0,16
141.193.177.210,barracuda.mantletesting.co.uk,1,0,16
141.214.65.238,support.med.umich.edu,1,0,16
207.73.253.148,powerschool.icschools.us,1,0,16
136.228.38.3,www.inghamisd.org,1,0,16
141.214.16.54,webscheduler.med.umich.edu,1,0,16
136.228.39.10,www.elps.us,1,0,16
141.193.177.173,newsroom.ilaniresort.com,1,0,15
141.211.168.169,mgetit.lib.umich.edu,1,0,15
207.75.127.104,www.attendanceondemand.com,1,0,15
66.219.122.67,ps.cccschools.org,1,0,15
141.214.186.79,hdrf-dtf.org,1,0,15
141.218.30.136,www.libproxy.library.wmich.edu,1,0,15
141.211.3.15,*.dsc.umich.edu,1,0,15
136.228.36.83,www.ps.frankfort.k12.mi.us,1,0,15
141.218.1.74,redirect.wmich.edu,1,0,15
141.212.114.106,autograder.io,1,0,15
141.211.28.122,www.studentlife.umich.edu,1,0,15
141.212.115.163,autograder.io,1,0,15
141.216.10.6,*.umflint.edu,1,0,15
141.211.3.17,*.dsc.umich.edu,1,0,15
141.211.3.21,*.dsc.umich.edu,1,0,15
141.211.217.247,gallery-tool-dev.ai.umich.edu,1,0,15
141.217.156.82,protect.wayne.edu,1,0,15
141.214.65.178,mlearningreports.med.umich.edu,1,0,15
66.219.112.6,sspr.cgresd.net,1,0,15
136.228.56.130,www.glcomets.net,1,0,15
66.202.198.74,bnssb01.davenport.edu,1,0,15
141.211.186.142,candwint.sites.uofmhosting.net,1,0,15
198.111.214.24,sisd-tc-lstbridge2a.sisd.cc,1,0,15
141.210.164.136,www.oakland.edu,1,0,15
141.211.3.67,www.dsc.umich.edu,1,0,15
198.108.218.114,ica.tadl.net,1,0,15
136.228.37.54,jss.erschools.com,1,0,15
141.219.177.171,cran.mtu.edu,1,0,15
207.73.181.225,powerschool.lapeerschools.org,1,0,15
198.109.24.30,www.udmercy.edu,1,0,15
141.216.5.200,cucfl2.umflint.edu,1,0,15
64.49.113.85,www.csredhawks.org,1,0,15
198.108.150.172,www.willardlibrary.org,1,0,15
198.109.240.108,riverpowerschool.berrienresa.org,1,0,15
204.38.32.121,bas.midlandps.org,1,0,15
141.218.11.115,register.resnet.wmich.edu,1,0,15
141.211.3.66,www.dsc.umich.edu,1,0,15
141.214.16.38,kc-dev.med.umich.edu,1,0,15
35.8.230.27,stt.natsci.msu.edu,1,0,15
69.58.58.252,www.vbisd.org,1,0,15
173.225.177.147,www.mediag.com,1,0,15
141.211.182.49,www.lsi.umich.edu,1,0,15
141.211.3.25,www.dsc.umich.edu,1,0,15
141.193.178.216,waf7.krauzo.pl,1,0,15
136.228.56.146,www.glcomets.net,1,0,15
141.214.9.167,openclinica.med.umich.edu,1,0,15
141.211.4.122,www.studentlife.umich.edu,1,0,15
141.216.4.82,*.umflint.edu,1,0,15
141.212.114.97,autograder.io,1,0,15
207.190.191.121,expc.lisd.us,1,0,15
153.106.206.12,getconnected.calvin.edu,1,0,15
141.211.3.5,*.dsc.umich.edu,1,0,15
136.228.56.143,www.glcomets.net,1,0,15
141.211.54.245,www.dsc.umich.edu,1,0,15
198.110.48.37,mailman.muskegonisd.org,1,0,15
141.211.3.77,www.dsc.umich.edu,1,0,15
207.74.55.118,jury.co.muskegon.mi.us,1,0,15
141.211.3.59,www.dsc.umich.edu,1,0,15
173.225.177.199,robinsonfunds.com,1,0,15
141.193.178.227,www.rwqa.net,1,0,15
164.76.7.114,www.emich.edu,1,0,15
141.211.217.239,www.apps2.phar.umich.edu,1,0,15
198.108.143.178,www.ezaccess.borgess.com,1,0,15
198.111.214.25,www.sisd-mcsb-lspolicy1a.sisd.cc,1,0,15
208.68.25.160,remc1.net,1,0,15
141.212.114.121,g281-3.eecs.umich.edu,1,0,15
141.193.178.240,ms-scormcloudv2-val.healthsafetyinstitute.com,1,0,15
208.68.25.212,www.remc1.net,1,0,15
141.218.144.252,repos.ceas.wmich.edu,1,0,15
198.110.48.184,*.muskegonisd.org,1,0,15
198.108.220.114,www.copesd.org,1,0,15
198.110.48.24,helpdesk.muskegonisd.org,1,0,15
141.193.178.222,waf13.krauzo.pl,1,0,15
141.210.164.139,www.oakland.edu,1,0,15
136.228.45.208,www.manistee.org,1,0,15
141.211.217.181,*.housing.umich.edu,1,0,15
141.211.4.151,*.studentlife.umich.edu,1,0,15
136.228.38.48,www.ps.gowcs.net,1,0,15
141.193.178.219,waf10.krauzo.pl,1,0,15
198.110.199.59,notebook.nmu.edu,1,0,15
141.211.94.177,michiganross.umich.edu,1,0,15
141.211.20.238,www.dsc.umich.edu,1,0,15
136.228.36.179,www.tcaps.net,1,0,15
136.228.56.155,www.glcomets.net,1,0,15
141.211.4.14,mprint-dev.dsc.umich.edu,1,0,15
173.225.191.162,trailtaker.com,1,0,15
141.214.9.144,p-lvl2.med.umich.edu,1,0,15
198.108.220.101,www.copesd.org,1,0,15
207.73.7.5,vpn.norcocmh.org,1,0,15
141.217.20.206,*.wayne.edu,1,0,15
173.225.177.140,domesticuniform.com,1,0,15
136.228.36.55,www.tbaisd.k12.mi.us,1,0,15
141.193.177.171,limosurvey.mohegansun.com,1,0,15
141.193.178.109,hits.sidc.com.sa,1,0,15
206.57.244.23,prtg.southgateschools.com,1,0,15
141.193.177.128,acc.mijn.bewuzt.nl,1,0,15
198.110.48.179,*.muskegonisd.org,1,0,15
141.209.28.86,waitlist.cmich.edu,1,0,15
141.211.217.142,quit.tips4health.org,1,0,15
141.211.3.19,www.dsc.umich.edu,1,0,15
141.211.21.133,umich.edu,1,0,15
141.211.211.217,viperdb.org,1,0,15
207.73.213.112,www.ps.mcs.k12.mi.us,1,0,15
198.111.181.23,vpn.med.umich.edu,1,0,15
141.211.4.120,www.engin.umich.edu,1,0,15
207.73.213.114,ps.wihi.org,1,0,15
136.228.36.72,www.tbaisd.k12.mi.us,1,0,15
141.211.182.207,www.lsi.umich.edu,1,0,15
141.193.177.167,univeat.zorgapp.vgz.nl,1,0,15
141.211.4.160,www.bmc2.org,1,0,15
198.111.176.188,dashapp.wccnet.edu,1,0,15
141.217.8.150,*.cctest.wayne.edu,1,0,15
141.217.1.160,*.wayne.edu,1,0,15
207.75.164.144,www.internet2.edu,1,0,15
141.211.3.69,www.dsc.umich.edu,1,0,15
173.225.177.192,aaa1b.org,1,0,15
141.214.16.52,collabcare.med.umich.edu,1,0,15
141.211.54.178,shibboleth.umich.edu,1,0,15
141.214.147.14,vplaces.med.umich.edu,1,0,15
198.140.228.51,www.midmichigan.net,1,0,14
141.214.120.33,qa.umms.med.umich.edu,1,0,14
153.106.206.10,getconnected.calvin.edu,1,0,14
141.193.177.250,s177250.cudadps.com,1,0,14
208.68.25.150,www.remc1.net,1,0,14
141.211.61.93,instruct.math.lsa.umich.edu,1,0,14
207.75.165.125,wayf.incommonfederation.org,1,0,14
141.217.20.109,crsctrain.med.wayne.edu,1,0,14
148.61.16.161,www.gryouthdata.org,1,0,14
141.211.182.81,www.lsi.umich.edu,1,0,14
141.211.28.114,itscommweb-dev.itd.umich.edu,1,0,14
141.211.33.81,ccb.isr.umich.edu,1,0,14
198.110.48.178,*.muskegonisd.org,1,0,14
198.108.141.254,BMHVIDYOROUTER2.bronsonhg.org,1,0,14
153.106.142.12,www.calvin.edu,1,0,14
141.211.7.195,izzyfile.dsc.umich.edu,1,0,14
141.216.3.108,www.umflint.edu,1,0,14
198.111.176.225,dwapp.wccnet.edu,1,0,14
136.228.36.149,www.tcaps.net,1,0,14
141.218.30.133,www.library.wmich.edu,1,0,14
141.211.4.24,mprint.umich.edu,1,0,14
198.108.148.28,www.med.wmich.edu,1,0,14
207.73.213.110,ps.lincolnk12.org,1,0,14
141.217.20.153,redcap.research.wayne.edu,1,0,14
141.212.113.143,www.cse.umich.edu,1,0,14
141.211.217.231,alertus.dpss.umich.edu,1,0,14
141.214.253.71,test.api.msis.med.umich.edu,1,0,14
141.211.33.80,srotrain.isr.umich.edu,1,0,14
207.72.1.43,www.aaps.k12.mi.us,1,0,14
141.211.55.59,zoellner-lab.sph.umich.edu,1,0,14
206.57.198.101,imobile.northvilleschools.org,1,0,14
198.108.148.36,www.med.wmich.edu,1,0,14
148.61.30.132,vpn.student.gvsu.edu,1,0,14
141.214.120.19,metlims.med.umich.edu,1,0,14
141.214.2.41,miwmp.com,1,0,14
141.212.118.36,alberich.eecs.umich.edu,1,0,14
164.76.158.20,www.emich.edu,1,0,14
141.211.163.253,lrc-tsukemono.lrc.lsa.umich.edu,1,0,14
136.228.36.56,www.tbaisd.k12.mi.us,1,0,14
141.211.212.70,rtmps.icpsr.umich.edu,1,0,14
141.211.182.63,cobalt-dev.lsi.umich.edu,1,0,14
208.68.25.237,www.remc1.net,1,0,14
136.228.36.43,www.tbaisd.k12.mi.us,1,0,14
153.106.8.11,calvin.edu,1,0,14
141.210.164.134,www.oakland.edu,1,0,14
141.211.3.24,www.dsc.umich.edu,1,0,14
136.228.36.77,powerschool.forestarea.org,1,0,14
141.193.177.183,laserfiche.nhcgov.com,1,0,14
153.106.200.44,appsanywhere.calvin.edu,1,0,14
141.211.79.153,michross-uat.bus.umich.edu,1,0,14
141.211.217.108,www.dizztinct.com,1,0,14
198.108.140.119,mychart.med.wmich.edu,1,0,14
136.228.35.181,hollandchristian.org,1,0,14
198.207.201.122,mas.ca.barracudanetworks.com,1,0,14
141.217.156.5,vpn.wayne.edu,1,0,14
141.211.229.121,shib-idp-test.www.umich.edu,1,0,14
141.216.10.2,*.umflint.edu,1,0,14
141.212.114.217,wolverinesoft.org,1,0,14
141.193.177.158,tis.spsp.edu.sa,1,0,14
198.108.220.111,www.copesd.org,1,0,14
141.193.177.181,webeoc.nhcgov.com,1,0,14
141.211.3.76,www.dsc.umich.edu,1,0,14
141.209.20.163,Expressway-E-1.cmich.edu,1,0,14
208.68.24.162,www.remc1.net,1,0,14
141.211.4.146,catsweb.miserver.it.umich.edu,1,0,14
141.211.211.216,mmtsb.org,1,0,14
141.211.3.44,www.dsc.umich.edu,1,0,14
141.215.69.54,webapps.umd.umich.edu,1,0,14
141.212.115.75,autograder.io,1,0,14
